Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2017,11,18,16,30,0,0,0,0.7000000000000001,5,92.61
2017,11,18,17,30,0,0,0,0.7000000000000001,6,103.06
2017,11,18,18,30,0,0,0,0.7000000000000001,7,113.97
2017,11,18,19,30,0,0,0,0.7000000000000001,7,125.04
2017,11,18,20,30,0,0,0,0.7000000000000001,8,135.91
2017,11,18,21,30,0,0,0,0.7000000000000001,8,145.96
2017,11,18,22,30,0,0,0,0.6000000000000001,9,153.89
2017,11,18,23,30,0,0,0,0.6000000000000001,9,157.12
2017,11,19,0,30,0,0,0,0.6000000000000001,10,153.8
2017,11,19,1,30,0,0,0,0.6000000000000001,11,145.83
2017,11,19,2,30,0,0,0,0.6000000000000001,11,135.76
2017,11,19,3,30,0,0,0,0.7000000000000001,12,124.9
2017,11,19,4,30,0,0,0,0.7000000000000001,12,113.84
2017,11,19,5,30,0,0,0,0.7000000000000001,13,102.95
2017,11,19,6,30,0,0,0,0.7000000000000001,13,92.52
2017,11,19,7,30,1,1,0,0.7000000000000001,13,82.9
2017,11,19,8,30,4,4,0,0.7000000000000001,14,74.49
2017,11,19,9,30,112,112,0,0.6000000000000001,14,67.82000000000001
2017,11,19,10,30,19,19,0,0.7000000000000001,13,63.47
2017,11,19,11,30,36,36,0,1.0,12,61.97
2017,11,19,12,30,428,103,728,1.3,10,63.53
2017,11,19,13,30,355,88,710,1.3,8,67.93
2017,11,19,14,30,234,70,621,1.3,6,74.64
2017,11,19,15,30,88,40,398,1.3,5,83.08
2017,11,19,16,30,0,0,0,1.2000000000000002,4,92.73
2017,11,19,17,30,0,0,0,1.1,4,103.17
2017,11,19,18,30,0,0,0,1.0,3,114.07
2017,11,19,19,30,0,0,0,1.0,3,125.14
2017,11,19,20,30,0,0,0,0.9,2,136.02
2017,11,19,21,30,0,0,0,0.9,2,146.1
2017,11,19,22,30,0,0,0,0.9,2,154.07
2017,11,19,23,30,0,0,0,0.9,2,157.35
2017,11,20,0,30,0,0,0,0.8,1,154.03
2017,11,20,1,30,0,0,0,0.8,1,146.04
2017,11,20,2,30,0,0,0,0.8,1,135.96
2017,11,20,3,30,0,0,0,0.9,1,125.08
2017,11,20,4,30,0,0,0,0.9,1,114.02
2017,11,20,5,30,0,0,0,0.9,1,103.14
2017,11,20,6,30,0,0,0,1.0,0,92.72
2017,11,20,7,30,92,36,466,1.0,0,83.11
2017,11,20,8,30,246,59,712,1.1,1,74.71000000000002
2017,11,20,9,30,375,70,817,1.1,2,68.05
2017,11,20,10,30,458,74,867,1.1,2,63.71
2017,11,20,11,30,487,75,884,1.1,3,62.2
2017,11,20,12,30,456,75,862,1.1,4,63.74
2017,11,20,13,30,370,72,798,1.0,4,68.11
2017,11,20,14,30,241,60,690,1.0,4,74.8
2017,11,20,15,30,89,36,447,1.0,3,83.22
2017,11,20,16,30,0,0,0,1.0,3,92.85
2017,11,20,17,30,0,0,0,1.0,3,103.27
2017,11,20,18,30,0,0,0,1.0,2,114.17
2017,11,20,19,30,0,0,0,0.9,2,125.24
2017,11,20,20,30,0,0,0,0.8,2,136.13
2017,11,20,21,30,0,0,0,0.7000000000000001,1,146.23
2017,11,20,22,30,0,0,0,0.7000000000000001,1,154.25
2017,11,20,23,30,0,0,0,0.7000000000000001,1,157.57
2017,11,21,0,30,0,0,0,0.7000000000000001,1,154.25
2017,11,21,1,30,0,0,0,0.7000000000000001,1,146.24
2017,11,21,2,30,0,0,0,0.7000000000000001,1,136.15
2017,11,21,3,30,0,0,0,0.7000000000000001,1,125.27
2017,11,21,4,30,0,0,0,0.7000000000000001,1,114.21
2017,11,21,5,30,0,0,0,0.7000000000000001,1,103.32
2017,11,21,6,30,0,0,0,0.7000000000000001,1,92.92
2017,11,21,7,30,70,40,255,0.7000000000000001,3,83.32000000000002
2017,11,21,8,30,197,82,441,0.7000000000000001,5,74.93
2017,11,21,9,30,358,73,770,0.7000000000000001,7,68.27
2017,11,21,10,30,352,146,470,0.8,10,63.93
2017,11,21,11,30,471,75,855,0.8,11,62.42
2017,11,21,12,30,442,75,836,0.8,12,63.94000000000001
2017,11,21,13,30,360,69,786,0.8,12,68.29
2017,11,21,14,30,234,59,673,0.8,11,74.95
2017,11,21,15,30,85,37,414,0.8,10,83.35000000000002
2017,11,21,16,30,0,0,0,0.9,9,92.96
2017,11,21,17,30,0,0,0,0.9,9,103.37
2017,11,21,18,30,0,0,0,0.8,9,114.26
2017,11,21,19,30,0,0,0,0.8,8,125.33
2017,11,21,20,30,0,0,0,0.8,8,136.22
2017,11,21,21,30,0,0,0,0.8,8,146.35
2017,11,21,22,30,0,0,0,0.7000000000000001,7,154.41
2017,11,21,23,30,0,0,0,0.7000000000000001,7,157.79
2017,11,22,0,30,0,0,0,0.7000000000000001,7,154.47
2017,11,22,1,30,0,0,0,0.6000000000000001,7,146.44
2017,11,22,2,30,0,0,0,0.6000000000000001,7,136.33
2017,11,22,3,30,0,0,0,0.5,7,125.45
2017,11,22,4,30,0,0,0,0.5,8,114.39
2017,11,22,5,30,0,0,0,0.4,8,103.51
2017,11,22,6,30,0,0,0,0.30000000000000004,9,93.11
2017,11,22,7,30,13,13,0,0.30000000000000004,9,83.52
2017,11,22,8,30,39,39,0,0.30000000000000004,10,75.14
2017,11,22,9,30,43,43,0,0.4,11,68.49
2017,11,22,10,30,78,78,0,0.4,11,64.15
2017,11,22,11,30,54,54,0,0.4,11,62.63
2017,11,22,12,30,51,51,0,0.30000000000000004,11,64.14
2017,11,22,13,30,64,64,0,0.30000000000000004,10,68.46000000000001
2017,11,22,14,30,39,39,0,0.6000000000000001,8,75.10000000000002
2017,11,22,15,30,13,13,0,0.9,7,83.47
2017,11,22,16,30,0,0,0,1.0,5,93.06
2017,11,22,17,30,0,0,0,1.0,4,103.46
2017,11,22,18,30,0,0,0,1.1,4,114.34
2017,11,22,19,30,0,0,0,1.1,3,125.41
2017,11,22,20,30,0,0,0,1.1,3,136.31
2017,11,22,21,30,0,0,0,1.1,2,146.47
2017,11,22,22,30,0,0,0,1.0,1,154.57
2017,11,22,23,30,0,0,0,1.0,1,158.0
2017,11,23,0,30,0,0,0,0.9,0,154.69
2017,11,23,1,30,0,0,0,0.9,0,146.64
2017,11,23,2,30,0,0,0,0.8,0,136.52
2017,11,23,3,30,0,0,0,0.8,0,125.63
2017,11,23,4,30,0,0,0,0.8,0,114.57
2017,11,23,5,30,0,0,0,0.7000000000000001,-1,103.7
2017,11,23,6,30,0,0,0,0.7000000000000001,-1,93.3
2017,11,23,7,30,85,30,501,0.7000000000000001,0,83.72
2017,11,23,8,30,238,50,746,0.7000000000000001,0,75.35000000000002
2017,11,23,9,30,369,59,853,0.6000000000000001,1,68.71000000000001
2017,11,23,10,30,455,63,905,0.5,2,64.37
2017,11,23,11,30,485,65,920,0.4,3,62.84
2017,11,23,12,30,456,64,906,0.4,4,64.33
2017,11,23,13,30,371,60,853,0.4,5,68.63
2017,11,23,14,30,240,50,745,0.4,4,75.24
2017,11,23,15,30,86,30,498,0.6000000000000001,2,83.59
2017,11,23,16,30,0,0,0,0.7000000000000001,1,93.16
2017,11,23,17,30,0,0,0,0.6000000000000001,0,103.54
2017,11,23,18,30,0,0,0,0.6000000000000001,0,114.41
2017,11,23,19,30,0,0,0,0.6000000000000001,0,125.48
2017,11,23,20,30,0,0,0,0.7000000000000001,0,136.4
2017,11,23,21,30,0,0,0,0.7000000000000001,0,146.57
2017,11,23,22,30,0,0,0,0.7000000000000001,0,154.73
2017,11,23,23,30,0,0,0,0.7000000000000001,0,158.20000000000005
2017,11,24,0,30,0,0,0,0.7000000000000001,-1,154.9
2017,11,24,1,30,0,0,0,0.7000000000000001,0,146.84
2017,11,24,2,30,0,0,0,0.7000000000000001,0,136.70000000000002
2017,11,24,3,30,0,0,0,0.7000000000000001,0,125.81
2017,11,24,4,30,0,0,0,0.7000000000000001,0,114.75
2017,11,24,5,30,0,0,0,0.7000000000000001,0,103.88
2017,11,24,6,30,0,0,0,0.6000000000000001,0,93.49
2017,11,24,7,30,74,33,380,0.5,0,83.92
2017,11,24,8,30,218,59,636,0.4,2,75.56
2017,11,24,9,30,343,71,753,0.4,5,68.92
2017,11,24,10,30,427,73,823,0.4,6,64.58
2017,11,24,11,30,454,76,833,0.4,7,63.04
2017,11,24,12,30,425,74,814,0.4,8,64.51
2017,11,24,13,30,344,67,765,0.5,8,68.78
2017,11,24,14,30,221,55,660,0.5,7,75.37
2017,11,24,15,30,78,31,423,0.6000000000000001,5,83.69
2017,11,24,16,30,0,0,0,0.7000000000000001,4,93.25
2017,11,24,17,30,0,0,0,0.8,4,103.62
2017,11,24,18,30,0,0,0,0.7000000000000001,3,114.48
2017,11,24,19,30,0,0,0,0.7000000000000001,3,125.55
2017,11,24,20,30,0,0,0,0.7000000000000001,3,136.47
2017,11,24,21,30,0,0,0,0.7000000000000001,3,146.67000000000004
2017,11,24,22,30,0,0,0,0.7000000000000001,3,154.87
2017,11,24,23,30,0,0,0,0.7000000000000001,3,158.4
2017,11,25,0,30,0,0,0,0.7000000000000001,3,155.11
2017,11,25,1,30,0,0,0,0.7000000000000001,3,147.03
2017,11,25,2,30,0,0,0,0.7000000000000001,3,136.88
2017,11,25,3,30,0,0,0,0.6000000000000001,4,125.98
2017,11,25,4,30,0,0,0,0.6000000000000001,4,114.92
2017,11,25,5,30,0,0,0,0.6000000000000001,4,104.06
2017,11,25,6,30,0,0,0,0.6000000000000001,4,93.68
2017,11,25,7,30,71,33,373,0.6000000000000001,5,84.11
2017,11,25,8,30,216,57,647,0.6000000000000001,6,75.76
2017,11,25,9,30,343,66,775,0.6000000000000001,8,69.13
2017,11,25,10,30,425,70,831,0.5,10,64.79
2017,11,25,11,30,453,73,843,0.4,11,63.24
2017,11,25,12,30,313,164,348,0.4,12,64.68
2017,11,25,13,30,345,66,775,0.4,12,68.93
2017,11,25,14,30,222,54,671,0.4,11,75.5
2017,11,25,15,30,77,32,416,0.4,9,83.8
2017,11,25,16,30,0,0,0,0.5,7,93.33
2017,11,25,17,30,0,0,0,0.6000000000000001,7,103.69
2017,11,25,18,30,0,0,0,0.6000000000000001,7,114.55
2017,11,25,19,30,0,0,0,0.6000000000000001,7,125.61
2017,11,25,20,30,0,0,0,0.6000000000000001,7,136.54
2017,11,25,21,30,0,0,0,0.6000000000000001,7,146.76
2017,11,25,22,30,0,0,0,0.6000000000000001,7,155.01
2017,11,25,23,30,0,0,0,0.6000000000000001,7,158.59
2017,11,26,0,30,0,0,0,0.6000000000000001,6,155.31
2017,11,26,1,30,0,0,0,0.7000000000000001,6,147.22
2017,11,26,2,30,0,0,0,0.7000000000000001,6,137.06
2017,11,26,3,30,0,0,0,0.8,5,126.16
2017,11,26,4,30,0,0,0,0.8,5,115.1
2017,11,26,5,30,0,0,0,0.8,5,104.24
2017,11,26,6,30,0,0,0,0.8,5,93.87
2017,11,26,7,30,67,34,339,0.8,5,84.31
2017,11,26,8,30,210,61,616,0.8,5,75.96000000000002
2017,11,26,9,30,335,74,742,0.9,6,69.33
2017,11,26,10,30,331,145,440,1.0,7,64.99
2017,11,26,11,30,99,99,0,1.1,6,63.43
2017,11,26,12,30,207,179,65,1.2000000000000002,6,64.85
2017,11,26,13,30,358,63,825,1.1,5,69.08
2017,11,26,14,30,232,52,723,1.0,4,75.61
2017,11,26,15,30,82,31,478,0.9,3,83.89
2017,11,26,16,30,0,0,0,0.8,2,93.41
2017,11,26,17,30,0,0,0,0.7000000000000001,2,103.75
2017,11,26,18,30,0,0,0,0.6000000000000001,1,114.6
2017,11,26,19,30,0,0,0,0.6000000000000001,1,125.67
2017,11,26,20,30,0,0,0,0.6000000000000001,1,136.61
2017,11,26,21,30,0,0,0,0.6000000000000001,1,146.85
2017,11,26,22,30,0,0,0,0.6000000000000001,1,155.14
2017,11,26,23,30,0,0,0,0.6000000000000001,1,158.77
2017,11,27,0,30,0,0,0,0.6000000000000001,1,155.51
2017,11,27,1,30,0,0,0,0.6000000000000001,1,147.41
2017,11,27,2,30,0,0,0,0.7000000000000001,0,137.24
2017,11,27,3,30,0,0,0,0.7000000000000001,0,126.33
2017,11,27,4,30,0,0,0,0.8,0,115.27
2017,11,27,5,30,0,0,0,0.8,0,104.41
2017,11,27,6,30,0,0,0,0.8,0,94.05
2017,11,27,7,30,47,35,134,0.8,1,84.49
2017,11,27,8,30,154,90,267,0.8,3,76.15
2017,11,27,9,30,247,127,343,0.8,5,69.53
2017,11,27,10,30,355,119,562,0.9,6,65.18
2017,11,27,11,30,134,134,0,0.9,6,63.61
2017,11,27,12,30,322,159,386,0.9,6,65.01
2017,11,27,13,30,262,130,370,1.0,6,69.21000000000001
2017,11,27,14,30,224,58,674,1.0,5,75.73
2017,11,27,15,30,78,33,429,1.0,4,83.98
2017,11,27,16,30,0,0,0,1.0,2,93.48
2017,11,27,17,30,0,0,0,0.9,1,103.81
2017,11,27,18,30,0,0,0,0.9,0,114.65
2017,11,27,19,30,0,0,0,0.8,0,125.72
2017,11,27,20,30,0,0,0,0.8,-1,136.66
2017,11,27,21,30,0,0,0,0.8,-2,146.92000000000004
2017,11,27,22,30,0,0,0,0.8,-2,155.26
2017,11,27,23,30,0,0,0,0.7000000000000001,-3,158.95000000000005
2017,11,28,0,30,0,0,0,0.7000000000000001,-3,155.71
2017,11,28,1,30,0,0,0,0.7000000000000001,-3,147.59
2017,11,28,2,30,0,0,0,0.6000000000000001,-3,137.41
2017,11,28,3,30,0,0,0,0.6000000000000001,-3,126.5
2017,11,28,4,30,0,0,0,0.5,-3,115.44
2017,11,28,5,30,0,0,0,0.4,-4,104.59
2017,11,28,6,30,0,0,0,0.30000000000000004,-3,94.23
2017,11,28,7,30,68,27,443,0.2,-2,84.68
2017,11,28,8,30,212,49,690,0.1,-1,76.34
2017,11,28,9,30,336,60,795,0.2,0,69.72
2017,11,28,10,30,417,66,841,0.30000000000000004,1,65.37
2017,11,28,11,30,445,67,854,0.4,2,63.78
2017,11,28,12,30,418,67,836,0.5,3,65.17
2017,11,28,13,30,336,67,763,0.6000000000000001,4,69.34
2017,11,28,14,30,215,55,652,0.7000000000000001,3,75.83
2017,11,28,15,30,73,32,390,0.7000000000000001,2,84.07000000000002
2017,11,28,16,30,0,0,0,0.8,1,93.55
2017,11,28,17,30,0,0,0,0.9,1,103.86
2017,11,28,18,30,0,0,0,0.9,1,114.7
2017,11,28,19,30,0,0,0,0.9,2,125.76
2017,11,28,20,30,0,0,0,0.9,2,136.71
2017,11,28,21,30,0,0,0,0.9,2,146.99
2017,11,28,22,30,0,0,0,0.9,3,155.37
2017,11,28,23,30,0,0,0,0.9,4,159.12
2017,11,29,0,30,0,0,0,0.9,5,155.9
2017,11,29,1,30,0,0,0,0.9,6,147.77
2017,11,29,2,30,0,0,0,0.9,6,137.58
2017,11,29,3,30,0,0,0,0.9,7,126.67
2017,11,29,4,30,0,0,0,0.9,7,115.61
2017,11,29,5,30,0,0,0,0.9,7,104.76
2017,11,29,6,30,0,0,0,0.8,8,94.4
2017,11,29,7,30,35,32,34,0.8,8,84.86
2017,11,29,8,30,116,97,81,0.7000000000000001,8,76.53
2017,11,29,9,30,189,154,101,0.6000000000000001,9,69.91
2017,11,29,10,30,406,78,794,0.5,10,65.55
2017,11,29,11,30,442,78,830,0.5,11,63.95
2017,11,29,12,30,418,75,821,0.5,12,65.32000000000001
2017,11,29,13,30,335,71,754,0.6000000000000001,12,69.47
2017,11,29,14,30,212,58,632,0.8,11,75.93
2017,11,29,15,30,72,31,399,0.9,9,84.14
2017,11,29,16,30,0,0,0,0.9,8,93.6
2017,11,29,17,30,0,0,0,0.9,6,103.91
2017,11,29,18,30,0,0,0,0.9,5,114.73
2017,11,29,19,30,0,0,0,0.9,4,125.79
2017,11,29,20,30,0,0,0,0.9,3,136.75
2017,11,29,21,30,0,0,0,0.8,2,147.06
2017,11,29,22,30,0,0,0,0.8,1,155.48
2017,11,29,23,30,0,0,0,0.7000000000000001,0,159.28
2017,11,30,0,30,0,0,0,0.7000000000000001,0,156.08
2017,11,30,1,30,0,0,0,0.7000000000000001,0,147.95000000000005
2017,11,30,2,30,0,0,0,0.7000000000000001,0,137.75
2017,11,30,3,30,0,0,0,0.7000000000000001,-1,126.83
2017,11,30,4,30,0,0,0,0.6000000000000001,-1,115.78
2017,11,30,5,30,0,0,0,0.7000000000000001,-1,104.93
2017,11,30,6,30,0,0,0,0.7000000000000001,0,94.58
2017,11,30,7,30,65,27,437,0.4,0,85.04
2017,11,30,8,30,213,50,707,0.2,2,76.71000000000002
2017,11,30,9,30,341,62,819,0.30000000000000004,4,70.09
2017,11,30,10,30,332,129,494,0.4,5,65.73
2017,11,30,11,30,355,141,488,0.5,6,64.11
2017,11,30,12,30,307,155,365,0.6000000000000001,6,65.46000000000001
2017,11,30,13,30,237,139,282,0.6000000000000001,6,69.58
2017,11,30,14,30,150,93,234,0.6000000000000001,5,76.02
2017,11,30,15,30,50,37,127,0.6000000000000001,4,84.21000000000002
2017,11,30,16,30,0,0,0,0.7000000000000001,4,93.66
2017,11,30,17,30,0,0,0,0.7000000000000001,4,103.95
2017,11,30,18,30,0,0,0,0.7000000000000001,4,114.77
2017,11,30,19,30,0,0,0,0.7000000000000001,4,125.82
2017,11,30,20,30,0,0,0,0.8,4,136.79
2017,11,30,21,30,0,0,0,0.7000000000000001,5,147.11
2017,11,30,22,30,0,0,0,0.7000000000000001,6,155.57
2017,11,30,23,30,0,0,0,0.6000000000000001,6,159.44
2017,12,1,0,30,0,0,0,0.6000000000000001,6,156.26
2017,12,1,1,30,0,0,0,0.6000000000000001,6,148.12
2017,12,1,2,30,0,0,0,0.6000000000000001,6,137.92000000000002
2017,12,1,3,30,0,0,0,0.5,6,127.0
2017,12,1,4,30,0,0,0,0.5,6,115.94
2017,12,1,5,30,0,0,0,0.5,5,105.09
2017,12,1,6,30,0,0,0,0.6000000000000001,5,94.75
2017,12,1,7,30,51,32,218,0.6000000000000001,5,85.21000000000002
2017,12,1,8,30,190,66,545,0.6000000000000001,5,76.89
2017,12,1,9,30,317,77,712,0.6000000000000001,7,70.27
2017,12,1,10,30,405,77,802,0.7000000000000001,8,65.9
2017,12,1,11,30,438,77,832,0.7000000000000001,9,64.27
2017,12,1,12,30,298,158,338,0.7000000000000001,9,65.59
2017,12,1,13,30,208,145,181,0.7000000000000001,8,69.69
2017,12,1,14,30,133,95,156,0.7000000000000001,7,76.10000000000002
2017,12,1,15,30,44,35,82,0.7000000000000001,6,84.27
2017,12,1,16,30,0,0,0,0.7000000000000001,5,93.7
2017,12,1,17,30,0,0,0,0.7000000000000001,4,103.98
2017,12,1,18,30,0,0,0,0.7000000000000001,3,114.79
2017,12,1,19,30,0,0,0,0.7000000000000001,2,125.85
2017,12,1,20,30,0,0,0,0.7000000000000001,2,136.81
2017,12,1,21,30,0,0,0,0.7000000000000001,1,147.16
2017,12,1,22,30,0,0,0,0.7000000000000001,1,155.66
2017,12,1,23,30,0,0,0,0.7000000000000001,0,159.59
2017,12,2,0,30,0,0,0,0.7000000000000001,0,156.43
2017,12,2,1,30,0,0,0,0.7000000000000001,0,148.29
2017,12,2,2,30,0,0,0,0.7000000000000001,0,138.08
2017,12,2,3,30,0,0,0,0.6000000000000001,0,127.16
2017,12,2,4,30,0,0,0,0.5,0,116.1
2017,12,2,5,30,0,0,0,0.5,0,105.26
2017,12,2,6,30,0,0,0,0.5,0,94.91
2017,12,2,7,30,37,29,105,0.4,1,85.38
2017,12,2,8,30,135,86,218,0.30000000000000004,2,77.06
2017,12,2,9,30,222,127,281,0.2,3,70.44
2017,12,2,10,30,298,150,364,0.1,4,66.06
2017,12,2,11,30,273,184,206,0.1,5,64.42
2017,12,2,12,30,263,172,222,0.1,5,65.72
2017,12,2,13,30,168,144,70,0.1,5,69.79
2017,12,2,14,30,106,93,51,0.4,4,76.18
2017,12,2,15,30,34,33,7,0.7000000000000001,4,84.33
2017,12,2,16,30,0,0,0,0.8,3,93.74
2017,12,2,17,30,0,0,0,0.8,3,104.01
2017,12,2,18,30,0,0,0,0.7000000000000001,3,114.81
2017,12,2,19,30,0,0,0,0.7000000000000001,3,125.86
2017,12,2,20,30,0,0,0,0.6000000000000001,3,136.84
2017,12,2,21,30,0,0,0,0.6000000000000001,3,147.20000000000005
2017,12,2,22,30,0,0,0,0.8,2,155.74
2017,12,2,23,30,0,0,0,0.8,2,159.73
2017,12,3,0,30,0,0,0,0.9,2,156.6
2017,12,3,1,30,0,0,0,1.0,1,148.46
2017,12,3,2,30,0,0,0,1.0,1,138.24
2017,12,3,3,30,0,0,0,1.0,1,127.32
2017,12,3,4,30,0,0,0,1.0,1,116.26
2017,12,3,5,30,0,0,0,1.0,0,105.42
2017,12,3,6,30,0,0,0,0.9,0,95.08
2017,12,3,7,30,41,29,160,0.6000000000000001,1,85.55
2017,12,3,8,30,156,78,353,0.30000000000000004,3,77.23
2017,12,3,9,30,260,97,489,0.30000000000000004,4,70.60000000000002
2017,12,3,10,30,318,132,462,0.30000000000000004,5,66.22
2017,12,3,11,30,350,137,494,0.30000000000000004,5,64.56
2017,12,3,12,30,266,170,234,0.30000000000000004,5,65.84
2017,12,3,13,30,174,147,80,0.30000000000000004,5,69.89
2017,12,3,14,30,109,95,59,0.5,4,76.25
2017,12,3,15,30,35,33,11,0.7000000000000001,3,84.38
2017,12,3,16,30,0,0,0,0.9,3,93.77
2017,12,3,17,30,0,0,0,0.9,3,104.03
2017,12,3,18,30,0,0,0,0.9,2,114.82
2017,12,3,19,30,0,0,0,0.9,2,125.87
2017,12,3,20,30,0,0,0,0.9,2,136.85
2017,12,3,21,30,0,0,0,1.0,2,147.23
2017,12,3,22,30,0,0,0,1.1,1,155.82
2017,12,3,23,30,0,0,0,1.2000000000000002,1,159.86
2017,12,4,0,30,0,0,0,1.1,1,156.77
2017,12,4,1,30,0,0,0,1.0,0,148.62
2017,12,4,2,30,0,0,0,0.9,0,138.4
2017,12,4,3,30,0,0,0,0.7000000000000001,0,127.47
2017,12,4,4,30,0,0,0,0.6000000000000001,0,116.42
2017,12,4,5,30,0,0,0,0.6000000000000001,0,105.58
2017,12,4,6,30,0,0,0,0.6000000000000001,0,95.24
2017,12,4,7,30,48,28,259,0.5,1,85.71000000000002
2017,12,4,8,30,185,61,569,0.4,3,77.39
2017,12,4,9,30,310,77,706,0.30000000000000004,4,70.76
2017,12,4,10,30,398,78,797,0.30000000000000004,5,66.37
2017,12,4,11,30,429,81,815,0.30000000000000004,6,64.69
2017,12,4,12,30,405,79,798,0.30000000000000004,6,65.95
2017,12,4,13,30,327,73,740,0.30000000000000004,6,69.97
2017,12,4,14,30,207,59,623,0.4,5,76.31
2017,12,4,15,30,67,33,353,0.5,3,84.42
2017,12,4,16,30,0,0,0,0.6000000000000001,1,93.8
2017,12,4,17,30,0,0,0,0.6000000000000001,1,104.04
2017,12,4,18,30,0,0,0,0.6000000000000001,1,114.83
2017,12,4,19,30,0,0,0,0.6000000000000001,1,125.87
2017,12,4,20,30,0,0,0,0.6000000000000001,1,136.86
2017,12,4,21,30,0,0,0,0.7000000000000001,0,147.26
2017,12,4,22,30,0,0,0,0.8,0,155.88
2017,12,4,23,30,0,0,0,0.8,0,159.99
2017,12,5,0,30,0,0,0,0.8,0,156.92000000000004
2017,12,5,1,30,0,0,0,0.7000000000000001,0,148.78
2017,12,5,2,30,0,0,0,0.7000000000000001,0,138.56
2017,12,5,3,30,0,0,0,0.7000000000000001,1,127.62
2017,12,5,4,30,0,0,0,0.8,2,116.57
2017,12,5,5,30,0,0,0,0.7000000000000001,2,105.73
2017,12,5,6,30,0,0,0,0.7000000000000001,3,95.39
2017,12,5,7,30,24,24,0,0.7000000000000001,3,85.87
2017,12,5,8,30,98,85,61,0.7000000000000001,4,77.55
2017,12,5,9,30,165,134,94,0.8,5,70.92
2017,12,5,10,30,88,88,0,0.9,6,66.51
2017,12,5,11,30,42,42,0,1.0,6,64.82000000000001
2017,12,5,12,30,39,39,0,1.0,7,66.05
2017,12,5,13,30,99,99,0,0.9,7,70.05
2017,12,5,14,30,60,60,0,0.9,8,76.37
2017,12,5,15,30,18,18,0,0.9,9,84.46000000000002
2017,12,5,16,30,0,0,0,0.9,9,93.82
2017,12,5,17,30,0,0,0,0.9,10,104.05
2017,12,5,18,30,0,0,0,0.9,11,114.83
2017,12,5,19,30,0,0,0,0.9,12,125.87
2017,12,5,20,30,0,0,0,0.9,12,136.86
2017,12,5,21,30,0,0,0,1.0,12,147.28
2017,12,5,22,30,0,0,0,1.0,13,155.94
2017,12,5,23,30,0,0,0,1.0,13,160.1
2017,12,6,0,30,0,0,0,0.9,13,157.08
2017,12,6,1,30,0,0,0,0.7000000000000001,13,148.93
2017,12,6,2,30,0,0,0,0.5,13,138.71
2017,12,6,3,30,0,0,0,0.5,13,127.77
2017,12,6,4,30,0,0,0,0.5,12,116.72
2017,12,6,5,30,0,0,0,0.5,11,105.88
2017,12,6,6,30,0,0,0,0.6000000000000001,9,95.55
2017,12,6,7,30,9,9,0,0.7000000000000001,8,86.02
2017,12,6,8,30,42,42,0,0.7000000000000001,6,77.7
2017,12,6,9,30,73,73,0,0.7000000000000001,6,71.07000000000002
2017,12,6,10,30,169,156,33,0.7000000000000001,6,66.65
2017,12,6,11,30,212,180,76,0.7000000000000001,5,64.94
2017,12,6,12,30,322,131,471,0.7000000000000001,5,66.15
2017,12,6,13,30,335,66,793,0.6000000000000001,6,70.13
2017,12,6,14,30,214,52,688,0.6000000000000001,5,76.42
2017,12,6,15,30,71,29,434,0.7000000000000001,4,84.48
2017,12,6,16,30,0,0,0,0.8,3,93.83
2017,12,6,17,30,0,0,0,0.8,3,104.05
2017,12,6,18,30,0,0,0,0.8,2,114.82
2017,12,6,19,30,0,0,0,0.7000000000000001,2,125.86
2017,12,6,20,30,0,0,0,0.7000000000000001,1,136.86
2017,12,6,21,30,0,0,0,0.7000000000000001,0,147.29
2017,12,6,22,30,0,0,0,0.7000000000000001,0,155.99
2017,12,6,23,30,0,0,0,0.7000000000000001,0,160.21
2017,12,7,0,30,0,0,0,0.8,0,157.22
2017,12,7,1,30,0,0,0,0.8,0,149.08
2017,12,7,2,30,0,0,0,0.8,0,138.86
2017,12,7,3,30,0,0,0,0.8,0,127.92
2017,12,7,4,30,0,0,0,0.8,0,116.87
2017,12,7,5,30,0,0,0,0.8,0,106.03
2017,12,7,6,30,0,0,0,0.8,0,95.7
2017,12,7,7,30,43,25,280,0.7000000000000001,1,86.17
2017,12,7,8,30,183,55,608,0.6000000000000001,3,77.85000000000002
2017,12,7,9,30,311,68,754,0.6000000000000001,4,71.21000000000002
2017,12,7,10,30,398,73,825,0.7000000000000001,5,66.78
2017,12,7,11,30,432,75,844,0.7000000000000001,6,65.05
2017,12,7,12,30,408,75,826,0.7000000000000001,6,66.24
2017,12,7,13,30,330,69,770,0.7000000000000001,6,70.19
2017,12,7,14,30,209,57,648,0.6000000000000001,5,76.46000000000002
2017,12,7,15,30,68,31,383,0.6000000000000001,3,84.51
2017,12,7,16,30,0,0,0,0.7000000000000001,2,93.84
2017,12,7,17,30,0,0,0,0.6000000000000001,2,104.04
2017,12,7,18,30,0,0,0,0.6000000000000001,2,114.81
2017,12,7,19,30,0,0,0,0.6000000000000001,2,125.85
2017,12,7,20,30,0,0,0,0.7000000000000001,1,136.85
2017,12,7,21,30,0,0,0,0.7000000000000001,1,147.29
2017,12,7,22,30,0,0,0,0.8,0,156.03
2017,12,7,23,30,0,0,0,0.8,0,160.32
2017,12,8,0,30,0,0,0,0.8,0,157.36
2017,12,8,1,30,0,0,0,0.8,0,149.23
2017,12,8,2,30,0,0,0,0.8,0,139.0
