,Temp,Dew,RH,Windspeed,Wind direction,Solar Zenith,GHI,DHI,DNI
2017-11-01 19:00:00,9,7,93.3,0.7000000000000001,136.9,122.34,0,0,0
2017-11-01 20:00:00,9,8,97.35,0.7000000000000001,141.3,132.99,0,0,0
2017-11-01 21:00:00,9,9,100.0,0.6000000000000001,143.8,142.56,0,0,0
2017-11-01 22:00:00,10,9,100.0,0.7000000000000001,147.4,149.74,0,0,0
2017-11-01 23:00:00,11,9,97.19,0.7000000000000001,152.4,152.42000000000004,0,0,0
2017-11-02 00:00:00,11,9,92.37,0.6000000000000001,156.20000000000005,149.34,0,0,0
2017-11-02 01:00:00,11,10,94.92,0.6000000000000001,154.20000000000005,141.93,0,0,0
2017-11-02 02:00:00,12,10,97.7,0.6000000000000001,153.8,132.25,0,0,0
2017-11-02 03:00:00,12,11,93.94,0.7000000000000001,154.9,121.56,0,0,0
2017-11-02 04:00:00,12,11,96.47,0.6000000000000001,156.3,110.52,0,0,0
2017-11-02 05:00:00,12,11,98.99,0.6000000000000001,159.5,99.54,0,0,0
2017-11-02 06:00:00,12,11,100.0,0.5,162.70000000000005,88.92,3,3,0
2017-11-02 07:00:00,13,12,99.56,0.4,168.0,79.05,46,46,0
2017-11-02 08:00:00,14,13,98.18,0.4,174.70000000000005,70.33,97,97,0
2017-11-02 09:00:00,16,14,90.39,0.4,175.9,63.37000000000001,194,178,37
2017-11-02 10:00:00,17,14,86.34,0.4,177.8,58.82,357,222,260
2017-11-02 11:00:00,18,14,81.3,0.4,182.2,57.32,331,244,160
2017-11-02 12:00:00,19,14,76.66,0.4,183.4,59.1,407,188,425
2017-11-02 13:00:00,19,14,77.53,0.4,180.10000000000005,63.88,347,147,454
2017-11-02 14:00:00,18,15,83.93,0.4,173.8,71.02,159,133,80
2017-11-02 15:00:00,17,15,91.02,0.4,171.0,79.86,72,65,42
2017-11-02 16:00:00,16,15,97.24,0.4,175.5,89.82000000000002,0,0,0
2017-11-02 17:00:00,15,15,100.0,0.4,174.5,100.48,0,0,0
2017-11-02 18:00:00,15,15,100.0,0.4,174.0,111.5,0,0,0
2017-11-02 19:00:00,15,14,100.0,0.4,179.3,122.55,0,0,0
2017-11-02 20:00:00,14,14,100.0,0.4,183.1,133.21,0,0,0
2017-11-02 21:00:00,14,14,100.0,0.4,185.7,142.82,0,0,0
2017-11-02 22:00:00,14,14,100.0,0.4,188.1,150.04,0,0,0
2017-11-02 23:00:00,14,14,100.0,0.4,188.7,152.73,0,0,0
2017-11-03 00:00:00,14,14,100.0,0.4,189.6,149.63,0,0,0
2017-11-03 01:00:00,14,14,100.0,0.4,190.3,142.18,0,0,0
2017-11-03 02:00:00,14,13,100.0,0.4,189.9,132.47,0,0,0
2017-11-03 03:00:00,13,13,100.0,0.4,187.0,121.77,0,0,0
2017-11-03 04:00:00,13,13,100.0,0.4,186.1,110.72,0,0,0
2017-11-03 05:00:00,13,13,100.0,0.4,191.0,99.74,0,0,0
2017-11-03 06:00:00,13,13,100.0,0.4,192.5,89.14,0,0,0
2017-11-03 07:00:00,14,14,100.0,0.30000000000000004,192.3,79.28,110,65,239
2017-11-03 08:00:00,16,14,91.88,0.30000000000000004,194.1,70.59,227,119,323
2017-11-03 09:00:00,18,15,88.93,0.4,202.1,63.65,420,77,772
2017-11-03 10:00:00,19,15,83.8,0.4,204.4,59.13,380,208,334
2017-11-03 11:00:00,19,15,78.17,0.4,210.0,57.63,414,210,381
2017-11-03 12:00:00,20,15,77.74,0.4,216.7,59.4,397,191,404
2017-11-03 13:00:00,20,15,78.10000000000002,0.4,219.9,64.16,387,114,626
2017-11-03 14:00:00,19,15,79.17,0.4,228.0,71.28,177,135,131
2017-11-03 15:00:00,18,15,85.62,0.4,247.3,80.09,78,66,69
2017-11-03 16:00:00,17,15,96.94,0.4,270.40000000000003,90.03,0,0,0
2017-11-03 17:00:00,15,14,99.47,0.5,291.3,100.69,0,0,0
2017-11-03 18:00:00,14,13,97.67,0.5,307.2000000000001,111.7,0,0,0
2017-11-03 19:00:00,13,11,90.96,0.6000000000000001,316.8,122.75,0,0,0
2017-11-03 20:00:00,12,8,80.65,0.9,323.4000000000001,133.43,0,0,0
2017-11-03 21:00:00,10,5,76.10000000000002,1.0,327.2000000000001,143.06,0,0,0
2017-11-03 22:00:00,9,4,72.68,0.9,329.6,150.32,0,0,0
2017-11-03 23:00:00,8,3,73.62,0.9,331.7000000000001,153.04,0,0,0
2017-11-04 00:00:00,7,3,76.47,0.8,334.9000000000001,149.92000000000004,0,0,0
2017-11-04 01:00:00,7,2,80.24,0.7000000000000001,338.0,142.42000000000004,0,0,0
2017-11-04 02:00:00,6,2,79.61,0.6000000000000001,341.0,132.68,0,0,0
2017-11-04 03:00:00,5,2,86.29,0.6000000000000001,338.8,121.97,0,0,0
2017-11-04 04:00:00,5,3,87.0,0.6000000000000001,331.1,110.93,0,0,0
2017-11-04 05:00:00,5,2,93.07,0.6000000000000001,327.7000000000001,99.95,0,0,0
2017-11-04 06:00:00,5,2,93.0,0.6000000000000001,330.6,89.36,0,0,0
2017-11-04 07:00:00,6,2,80.99,0.6000000000000001,337.1,79.52,151,45,581
2017-11-04 08:00:00,7,2,72.22,0.5,352.20000000000016,70.85000000000002,311,63,753
2017-11-04 09:00:00,9,1,63.78,0.5,3.5,63.93,343,150,439
2017-11-04 10:00:00,10,0,57.22,0.4,9.2,59.43,418,172,484
2017-11-04 11:00:00,11,0,52.16,0.30000000000000004,15.8,57.94,545,83,870
2017-11-04 12:00:00,11,0,47.75,0.2,27.9,59.7,424,161,521
2017-11-04 13:00:00,11,0,47.02,0.2,48.0,64.44,345,138,480
2017-11-04 14:00:00,10,0,50.94,0.2,62.1,71.53,236,107,406
2017-11-04 15:00:00,9,2,64.2,0.4,88.30000000000004,80.32000000000002,106,58,281
2017-11-04 16:00:00,8,4,83.55,0.5,104.9,90.24,0,0,0
2017-11-04 17:00:00,8,4,81.25,0.5,102.3,100.89,0,0,0
2017-11-04 18:00:00,7,4,81.91,0.5,95.9,111.89,0,0,0
2017-11-04 19:00:00,7,4,82.95,0.6000000000000001,92.4,122.95,0,0,0
2017-11-04 20:00:00,7,4,83.56,0.6000000000000001,91.4,133.64,0,0,0
2017-11-04 21:00:00,7,4,84.02,0.7000000000000001,89.5,143.3,0,0,0
2017-11-04 22:00:00,7,4,85.02,0.7000000000000001,85.10000000000002,150.6,0,0,0
2017-11-04 23:00:00,7,4,85.44,0.7000000000000001,81.4,153.35,0,0,0
2017-11-05 00:00:00,8,4,86.2,0.7000000000000001,83.0,150.20000000000005,0,0,0
2017-11-05 01:00:00,8,5,87.13,0.7000000000000001,89.10000000000002,142.66,0,0,0
2017-11-05 02:00:00,8,5,82.13,0.7000000000000001,92.9,132.9,0,0,0
2017-11-05 03:00:00,7,5,89.52,0.7000000000000001,95.6,122.17,0,0,0
2017-11-05 04:00:00,7,5,90.78,0.7000000000000001,102.0,111.13,0,0,0
2017-11-05 05:00:00,7,5,93.04,0.7000000000000001,108.7,100.16,0,0,0
2017-11-05 06:00:00,8,6,95.67,0.6000000000000001,113.9,89.58,0,0,0
2017-11-05 07:00:00,10,7,87.7,0.6000000000000001,117.8,79.76,46,46,0
2017-11-05 08:00:00,11,7,79.26,0.6000000000000001,119.9,71.11,98,98,0
2017-11-05 09:00:00,12,7,75.36,0.7000000000000001,127.4,64.21000000000001,216,183,76
2017-11-05 10:00:00,13,8,73.10000000000002,0.6000000000000001,133.20000000000002,59.73,111,111,0
2017-11-05 11:00:00,14,9,72.15,0.5,137.0,58.24,71,71,0
2017-11-05 12:00:00,14,9,76.3,0.4,138.70000000000002,60.0,160,159,1
2017-11-05 13:00:00,13,10,86.22,0.30000000000000004,140.1,64.71000000000001,90,90,0
2017-11-05 14:00:00,13,11,90.55,0.30000000000000004,130.5,71.78,75,75,0
2017-11-05 15:00:00,13,11,99.48,0.4,135.6,80.55,32,32,0
2017-11-05 16:00:00,13,11,100.0,0.5,144.9,90.45,0,0,0
2017-11-05 17:00:00,13,12,95.85,0.5,153.60000000000005,101.08,0,0,0
2017-11-05 18:00:00,13,12,97.59,0.5,163.0,112.08,0,0,0
2017-11-05 19:00:00,13,12,99.44,0.5,161.70000000000005,123.14,0,0,0
2017-11-05 20:00:00,13,13,100.0,0.5,161.60000000000005,133.85,0,0,0
2017-11-05 21:00:00,13,13,100.0,0.5,166.9,143.54,0,0,0
2017-11-05 22:00:00,14,13,99.88,0.5,173.4,150.88,0,0,0
2017-11-05 23:00:00,14,14,100.0,0.5,177.5,153.65,0,0,0
2017-11-06 00:00:00,15,15,100.0,0.4,179.60000000000005,150.48,0,0,0
2017-11-06 01:00:00,15,15,100.0,0.4,183.8,142.91,0,0,0
2017-11-06 02:00:00,15,15,100.0,0.4,195.1,133.12,0,0,0
2017-11-06 03:00:00,15,15,100.0,0.4,199.0,122.37,0,0,0
2017-11-06 04:00:00,15,14,100.0,0.4,197.9,111.33,0,0,0
2017-11-06 05:00:00,15,14,100.0,0.4,197.1,100.36,0,0,0
2017-11-06 06:00:00,15,14,100.0,0.5,195.9,89.8,0,0,0
2017-11-06 07:00:00,15,14,99.93,0.5,196.2,79.99,33,33,0
2017-11-06 08:00:00,15,15,100.0,0.5,200.0,71.37,73,73,0
2017-11-06 09:00:00,16,15,96.78,0.5,205.3,64.49,114,114,0
2017-11-06 10:00:00,17,15,91.06,0.5,210.1,60.02,86,86,0
2017-11-06 11:00:00,18,15,85.06,0.4,214.4,58.54,71,71,0
2017-11-06 12:00:00,18,15,85.19,0.4,217.9,60.28,211,195,31
2017-11-06 13:00:00,18,15,91.9,0.30000000000000004,219.4,64.98,85,85,0
2017-11-06 14:00:00,17,15,93.06,0.30000000000000004,222.3,72.02,56,56,0
2017-11-06 15:00:00,16,15,99.75,0.30000000000000004,233.0,80.76,23,23,0
2017-11-06 16:00:00,15,15,100.0,0.30000000000000004,255.2,90.65,0,0,0
2017-11-06 17:00:00,14,14,100.0,0.30000000000000004,274.1,101.27,0,0,0
2017-11-06 18:00:00,13,13,100.0,0.4,288.0,112.26,0,0,0
2017-11-06 19:00:00,12,11,100.0,0.7000000000000001,309.4000000000001,123.32,0,0,0
2017-11-06 20:00:00,11,10,96.98,0.9,328.2000000000001,134.04,0,0,0
2017-11-06 21:00:00,9,7,91.01,0.9,330.0,143.77,0,0,0
2017-11-06 22:00:00,8,5,86.77,0.8,331.6,151.15,0,0,0
2017-11-06 23:00:00,7,4,85.93,0.8,333.8,153.94,0,0,0
2017-11-07 00:00:00,6,4,87.5,0.7000000000000001,332.7000000000001,150.75,0,0,0
2017-11-07 01:00:00,6,3,85.09,0.7000000000000001,330.9000000000001,143.14,0,0,0
2017-11-07 02:00:00,5,3,89.4,0.7000000000000001,330.2000000000001,133.33,0,0,0
2017-11-07 03:00:00,5,3,94.05,0.7000000000000001,330.4000000000001,122.57,0,0,0
2017-11-07 04:00:00,4,2,92.48,0.7000000000000001,334.1,111.52,0,0,0
2017-11-07 05:00:00,4,2,90.99,0.7000000000000001,339.4000000000001,100.57,0,0,0
2017-11-07 06:00:00,4,2,89.67,0.7000000000000001,346.8,90.01,0,0,0
2017-11-07 07:00:00,5,2,87.92,0.7000000000000001,351.5,80.22,136,44,543
2017-11-07 08:00:00,6,1,72.94,0.7000000000000001,5.0,71.62,143,124,59
2017-11-07 09:00:00,7,1,66.31,0.6000000000000001,10.0,64.77,218,180,88
2017-11-07 10:00:00,8,0,61.15,0.5,16.6,60.31,413,160,510
2017-11-07 11:00:00,8,0,61.0,0.4,30.5,58.84,361,225,261
2017-11-07 12:00:00,8,0,61.08,0.30000000000000004,25.70000000000001,60.57,310,216,192
2017-11-07 13:00:00,8,0,60.45,0.30000000000000004,356.1,65.24,137,137,0
2017-11-07 14:00:00,7,1,65.65,0.30000000000000004,7.5,72.26,93,93,0
2017-11-07 15:00:00,6,2,76.27,0.4,22.8,80.98,39,39,0
2017-11-07 16:00:00,6,2,79.65,0.5,43.7,90.85,0,0,0
2017-11-07 17:00:00,6,2,79.96000000000002,0.6000000000000001,47.1,101.45,0,0,0
2017-11-07 18:00:00,5,3,88.75,0.6000000000000001,32.300000000000004,112.44,0,0,0
2017-11-07 19:00:00,5,3,97.48,0.5,14.7,123.5,0,0,0
2017-11-07 20:00:00,4,3,98.16,0.5,13.2,134.24,0,0,0
2017-11-07 21:00:00,4,2,100.0,0.5,11.3,143.99,0,0,0
2017-11-07 22:00:00,3,2,100.0,0.6000000000000001,12.5,151.41,0,0,0
2017-11-07 23:00:00,3,2,100.0,0.7000000000000001,18.3,154.24,0,0,0
2017-11-08 00:00:00,3,2,100.0,0.7000000000000001,22.0,151.03,0,0,0
2017-11-08 01:00:00,3,2,100.0,0.8,23.20000000000001,143.38,0,0,0
2017-11-08 02:00:00,4,3,96.55,0.9,24.8,133.54,0,0,0
2017-11-08 03:00:00,4,3,96.66,0.9,25.0,122.77,0,0,0
2017-11-08 04:00:00,4,3,96.32,0.9,22.70000000000001,111.72,0,0,0
2017-11-08 05:00:00,4,2,100.0,0.9,20.3,100.77,0,0,0
2017-11-08 06:00:00,3,2,98.86,0.9,16.7,90.23,0,0,0
2017-11-08 07:00:00,3,2,95.09,0.9,13.9,80.46000000000002,91,63,169
2017-11-08 08:00:00,4,1,85.10000000000002,0.9,14.6,71.87,206,113,299
2017-11-08 09:00:00,5,0,75.34,0.9,15.8,65.04,218,179,92
2017-11-08 10:00:00,6,0,67.69,0.8,15.1,60.6,373,188,377
2017-11-08 11:00:00,6,0,65.99,0.7000000000000001,16.0,59.13,354,220,261
2017-11-08 12:00:00,7,0,60.28,0.7000000000000001,19.4,60.84,497,86,842
2017-11-08 13:00:00,7,0,59.09,0.6000000000000001,24.3,65.49,412,78,803
2017-11-08 14:00:00,6,0,62.15,0.6000000000000001,31.70000000000001,72.49,280,66,711
2017-11-08 15:00:00,5,0,66.62,0.7000000000000001,38.1,81.19,121,43,509
2017-11-08 16:00:00,3,0,82.04,0.8,54.1,91.04,0,0,0
2017-11-08 17:00:00,2,0,85.77,0.9,62.40000000000001,101.63,0,0,0
2017-11-08 18:00:00,2,0,84.12,0.9,62.7,112.61,0,0,0
2017-11-08 19:00:00,2,0,82.01,0.9,65.2,123.67,0,0,0
2017-11-08 20:00:00,2,-1,79.63,0.8,66.8,134.42000000000002,0,0,0
2017-11-08 21:00:00,2,-1,77.63,0.7000000000000001,61.0,144.20000000000005,0,0,0
2017-11-08 22:00:00,2,-1,76.61,0.7000000000000001,43.2,151.67000000000004,0,0,0
2017-11-08 23:00:00,2,-1,76.22,0.8,27.4,154.52,0,0,0
2017-11-09 00:00:00,2,-1,75.53,0.7000000000000001,18.9,151.3,0,0,0
2017-11-09 01:00:00,2,-2,74.62,0.7000000000000001,4.5,143.62,0,0,0
2017-11-09 02:00:00,2,-2,79.55,0.7000000000000001,345.70000000000016,133.75,0,0,0
2017-11-09 03:00:00,1,-2,79.64,0.9,342.8,122.97,0,0,0
2017-11-09 04:00:00,1,-1,86.57000000000002,1.0,351.0,111.92,0,0,0
2017-11-09 05:00:00,0,-1,87.47,1.1,358.6,100.97,0,0,0
2017-11-09 06:00:00,1,-1,87.92,0.9,6.3000000000000025,90.44,0,0,0
2017-11-09 07:00:00,3,-1,79.94,0.5,21.200000000000006,80.69,135,40,586
2017-11-09 08:00:00,5,0,66.06,0.2,47.5,72.12,295,58,772
2017-11-09 09:00:00,6,-1,59.25,0.2,86.4,65.31,424,67,853
2017-11-09 10:00:00,7,-1,56.25,0.2,113.7,60.88,504,73,886
2017-11-09 11:00:00,8,0,54.32,0.2,137.6,59.41,528,77,886
2017-11-09 12:00:00,9,0,53.16,0.30000000000000004,153.8,61.12000000000001,493,78,859
2017-11-09 13:00:00,9,0,56.29,0.4,158.4,65.75,404,73,805
2017-11-09 14:00:00,9,1,64.24,0.4,155.70000000000005,72.72,271,64,698
2017-11-09 15:00:00,8,3,77.16,0.6000000000000001,144.6,81.39,115,42,481
2017-11-09 16:00:00,6,4,88.60000000000002,0.7000000000000001,145.70000000000005,91.22,0,0,0
2017-11-09 17:00:00,6,4,90.53,0.7000000000000001,152.20000000000005,101.8,0,0,0
2017-11-09 18:00:00,7,5,93.72,0.7000000000000001,164.0,112.77,0,0,0
2017-11-09 19:00:00,6,5,96.46,0.7000000000000001,171.10000000000005,123.84,0,0,0
2017-11-09 20:00:00,6,5,98.28,0.7000000000000001,173.0,134.6,0,0,0
2017-11-09 21:00:00,6,5,99.82,0.7000000000000001,175.10000000000005,144.41,0,0,0
2017-11-09 22:00:00,6,6,100.0,0.7000000000000001,180.5,151.92000000000004,0,0,0
2017-11-09 23:00:00,7,6,100.0,0.7000000000000001,183.4,154.81,0,0,0
2017-11-10 00:00:00,7,6,98.17,0.7000000000000001,184.1,151.56,0,0,0
2017-11-10 01:00:00,7,7,100.0,0.7000000000000001,189.7,143.85,0,0,0
2017-11-10 02:00:00,8,7,99.84,0.7000000000000001,199.2,133.96,0,0,0
2017-11-10 03:00:00,8,8,100.0,0.7000000000000001,211.1,123.17,0,0,0
2017-11-10 04:00:00,7,7,100.0,0.9,240.5,112.12,0,0,0
2017-11-10 05:00:00,6,4,100.0,1.1,280.1,101.17,0,0,0
2017-11-10 06:00:00,4,1,91.73,1.2000000000000002,294.7,90.66,0,0,0
2017-11-10 07:00:00,2,-2,71.05,1.3,294.5,80.92,129,46,523
2017-11-10 08:00:00,2,-6,53.0,1.3,295.3,72.37,297,61,782
2017-11-10 09:00:00,2,-8,45.67,1.3,298.2,65.58,434,67,889
2017-11-10 10:00:00,2,-9,42.39,1.4,302.7,61.16,521,71,932
2017-11-10 11:00:00,1,-10,42.06,1.3,306.1,59.69,550,70,950
2017-11-10 12:00:00,1,-11,39.6,1.3,307.9000000000001,61.38,519,68,941
2017-11-10 13:00:00,0,-11,41.54,1.3,309.9000000000001,65.99,428,67,886
2017-11-10 14:00:00,0,-11,41.01,1.2000000000000002,311.9000000000001,72.94,291,56,801
2017-11-10 15:00:00,0,-11,40.98,1.1,313.1,81.58,126,37,607
2017-11-10 16:00:00,0,-11,41.9,1.1,312.0,91.4,0,0,0
2017-11-10 17:00:00,-1,-10,46.92,1.1,308.5,101.96,0,0,0
2017-11-10 18:00:00,-2,-10,51.54,1.1,304.6,112.93,0,0,0
2017-11-10 19:00:00,-2,-10,52.03,1.1,300.9000000000001,124.0,0,0,0
2017-11-10 20:00:00,-3,-10,56.44,1.1,298.2,134.77,0,0,0
2017-11-10 21:00:00,-3,-10,56.96,1.1,296.4000000000001,144.61,0,0,0
2017-11-10 22:00:00,-3,-10,57.63,1.1,296.1,152.17000000000004,0,0,0
2017-11-10 23:00:00,-3,-10,58.48,1.0,298.2,155.08,0,0,0
2017-11-11 00:00:00,-3,-9,59.69,1.0,301.1,151.83,0,0,0
2017-11-11 01:00:00,-3,-9,65.67,1.0,305.0,144.08,0,0,0
2017-11-11 02:00:00,-3,-9,66.89,1.0,309.2000000000001,134.17000000000002,0,0,0
2017-11-11 03:00:00,-3,-9,67.71000000000001,0.9,313.3,123.37,0,0,0
2017-11-11 04:00:00,-4,-9,68.12,0.9,315.7000000000001,112.31,0,0,0
2017-11-11 05:00:00,-4,-8,68.42,0.9,316.5,101.38,0,0,0
2017-11-11 06:00:00,-4,-8,68.46000000000001,0.9,317.7000000000001,90.87,0,0,0
2017-11-11 07:00:00,-3,-9,63.13,0.9,320.4000000000001,81.15,132,39,605
2017-11-11 08:00:00,-2,-9,57.46,0.8,326.0,72.62,295,57,797
2017-11-11 09:00:00,0,-9,48.65,0.7000000000000001,330.4000000000001,65.84,427,66,882
2017-11-11 10:00:00,0,-9,47.69,0.7000000000000001,333.6,61.44,512,71,921
2017-11-11 11:00:00,1,-10,46.84,0.6000000000000001,332.8,59.97,540,73,933
2017-11-11 12:00:00,2,-10,43.01,0.5,332.0,61.65,508,71,920
2017-11-11 13:00:00,2,-10,39.64,0.5,333.2000000000001,66.23,419,67,874
2017-11-11 14:00:00,2,-10,42.63,0.4,335.3,73.15,282,57,777
2017-11-11 15:00:00,1,-8,53.34,0.7000000000000001,337.4000000000001,81.78,119,38,562
2017-11-11 16:00:00,0,-7,57.39,1.1,344.90000000000015,91.57,0,0,0
2017-11-11 17:00:00,-1,-7,59.07,1.1,349.70000000000016,102.12,0,0,0
2017-11-11 18:00:00,-1,-7,60.16,0.9,353.1,113.08,0,0,0
2017-11-11 19:00:00,-1,-7,60.66,0.8,356.6,124.15,0,0,0
2017-11-11 20:00:00,-1,-7,60.5,0.7000000000000001,1.7000000000000002,134.94,0,0,0
2017-11-11 21:00:00,0,-7,55.21,0.6000000000000001,13.9,144.8,0,0,0
2017-11-11 22:00:00,0,-8,53.89,0.5,32.9,152.41,0,0,0
2017-11-11 23:00:00,0,-8,53.8,0.30000000000000004,51.2,155.36,0,0,0
2017-11-12 00:00:00,0,-8,54.85,0.2,104.8,152.08,0,0,0
2017-11-12 01:00:00,0,-7,56.59,0.30000000000000004,184.3,144.31,0,0,0
2017-11-12 02:00:00,0,-6,59.67,0.4,210.4,134.37,0,0,0
2017-11-12 03:00:00,0,-6,61.81,0.4,217.5,123.56,0,0,0
2017-11-12 04:00:00,0,-6,61.9,0.4,212.7,112.51,0,0,0
2017-11-12 05:00:00,0,-6,61.93,0.4,202.6,101.58,0,0,0
2017-11-12 06:00:00,0,-6,63.25,0.4,197.7,91.09,0,0,0
2017-11-12 07:00:00,1,-5,67.66,0.30000000000000004,192.8,81.37,88,57,206
2017-11-12 08:00:00,2,-5,57.13,0.30000000000000004,192.1,72.86,209,112,328
2017-11-12 09:00:00,3,-5,52.15,0.30000000000000004,186.6,66.1,310,156,381
2017-11-12 10:00:00,5,-4,52.92,0.30000000000000004,191.0,61.71,303,205,207
2017-11-12 11:00:00,6,-3,53.68,0.4,194.0,60.24,294,224,139
2017-11-12 12:00:00,6,-2,52.76,0.4,192.7,61.9,477,84,834
2017-11-12 13:00:00,6,-2,54.61,0.30000000000000004,190.8,66.46000000000001,391,76,789
2017-11-12 14:00:00,6,-1,61.28,0.4,192.0,73.36,259,64,682
2017-11-12 15:00:00,5,0,68.19,0.5,199.9,81.96000000000002,104,40,458
2017-11-12 16:00:00,5,-2,64.22,0.5,195.8,91.74,0,0,0
2017-11-12 17:00:00,5,-2,63.73,0.30000000000000004,184.9,102.27,0,0,0
2017-11-12 18:00:00,5,-2,64.05,0.2,152.5,113.23,0,0,0
2017-11-12 19:00:00,5,-2,64.87,0.4,102.7,124.3,0,0,0
2017-11-12 20:00:00,4,-1,66.61,0.7000000000000001,98.2,135.1,0,0,0
2017-11-12 21:00:00,4,-1,68.98,0.8,94.7,144.99,0,0,0
2017-11-12 22:00:00,4,0,71.15,0.9,81.30000000000003,152.64,0,0,0
2017-11-12 23:00:00,3,0,78.74,1.0,67.9,155.63,0,0,0
2017-11-13 00:00:00,3,0,81.42,1.1,58.3,152.34,0,0,0
2017-11-13 01:00:00,3,0,84.39,0.9,51.5,144.53,0,0,0
2017-11-13 02:00:00,3,1,87.42,0.7000000000000001,49.2,134.58,0,0,0
2017-11-13 03:00:00,3,1,90.28,0.7000000000000001,50.6,123.76,0,0,0
2017-11-13 04:00:00,3,1,92.64,0.8,49.0,112.7,0,0,0
2017-11-13 05:00:00,3,2,94.63,0.7000000000000001,45.5,101.78,0,0,0
2017-11-13 06:00:00,3,2,96.44,0.6000000000000001,48.7,91.3,0,0,0
2017-11-13 07:00:00,4,2,92.5,0.5,52.1,81.60000000000002,13,13,0
2017-11-13 08:00:00,5,3,92.25,0.4,53.8,73.10000000000002,33,33,0
2017-11-13 09:00:00,6,4,90.56,0.4,50.7,66.36,77,77,0
2017-11-13 10:00:00,7,5,94.07,0.4,42.6,61.97,150,150,0
2017-11-13 11:00:00,6,5,95.48,0.4,34.5,60.5,72,72,0
2017-11-13 12:00:00,6,4,100.0,0.4,22.8,62.15,126,126,0
2017-11-13 13:00:00,5,4,100.0,0.5,18.8,66.69,109,109,0
2017-11-13 14:00:00,5,4,100.0,0.5,18.8,73.56,71,71,0
2017-11-13 15:00:00,4,4,100.0,0.5,17.8,82.14,27,27,0
2017-11-13 16:00:00,4,4,100.0,0.6000000000000001,16.2,91.9,0,0,0
2017-11-13 17:00:00,4,4,100.0,0.6000000000000001,18.9,102.42,0,0,0
2017-11-13 18:00:00,4,4,100.0,0.6000000000000001,20.5,113.37,0,0,0
2017-11-13 19:00:00,4,2,100.0,0.6000000000000001,14.8,124.44,0,0,0
2017-11-13 20:00:00,3,2,100.0,0.7000000000000001,14.9,135.25,0,0,0
2017-11-13 21:00:00,3,2,100.0,0.7000000000000001,14.9,145.17000000000004,0,0,0
2017-11-13 22:00:00,3,2,100.0,0.7000000000000001,17.3,152.87,0,0,0
2017-11-13 23:00:00,3,2,100.0,0.7000000000000001,15.7,155.89,0,0,0
2017-11-14 00:00:00,3,2,100.0,0.7000000000000001,11.1,152.59,0,0,0
2017-11-14 01:00:00,3,2,100.0,0.7000000000000001,8.6,144.75,0,0,0
2017-11-14 02:00:00,2,2,100.0,0.7000000000000001,5.5,134.78,0,0,0
2017-11-14 03:00:00,2,2,100.0,0.7000000000000001,5.2,123.95,0,0,0
2017-11-14 04:00:00,2,1,99.15,0.7000000000000001,3.4000000000000004,112.89,0,0,0
2017-11-14 05:00:00,2,1,100.0,0.6000000000000001,4.800000000000002,101.97,0,0,0
2017-11-14 06:00:00,2,1,100.0,0.6000000000000001,3.2,91.5,0,0,0
2017-11-14 07:00:00,2,1,93.92,0.6000000000000001,2.1,81.82000000000002,68,53,103
2017-11-14 08:00:00,3,1,88.88,0.6000000000000001,5.0,73.34,166,117,170
2017-11-14 09:00:00,4,1,87.12,0.6000000000000001,16.900000000000002,66.61,165,153,30
2017-11-14 10:00:00,4,0,79.88,0.6000000000000001,20.700000000000006,62.23,185,175,20
2017-11-14 11:00:00,5,0,72.21000000000002,0.7000000000000001,18.8,60.76,252,211,82
2017-11-14 12:00:00,5,0,69.98,0.6000000000000001,15.6,62.4,146,146,0
2017-11-14 13:00:00,6,0,68.38,0.6000000000000001,13.4,66.91,102,102,0
2017-11-14 14:00:00,5,0,67.94,0.6000000000000001,14.0,73.76,68,68,0
2017-11-14 15:00:00,4,0,74.51,0.7000000000000001,14.2,82.31,26,26,0
2017-11-14 16:00:00,2,0,87.26,0.8,12.6,92.05,0,0,0
2017-11-14 17:00:00,2,0,87.5,0.7000000000000001,13.7,102.56,0,0,0
2017-11-14 18:00:00,2,0,88.38,0.7000000000000001,13.5,113.5,0,0,0
2017-11-14 19:00:00,2,0,88.97,0.7000000000000001,13.5,124.57,0,0,0
2017-11-14 20:00:00,2,0,89.09,0.7000000000000001,13.8,135.4,0,0,0
2017-11-14 21:00:00,2,0,89.06,0.7000000000000001,13.9,145.34,0,0,0
2017-11-14 22:00:00,2,0,89.0,0.7000000000000001,14.6,153.08,0,0,0
2017-11-14 23:00:00,2,0,95.04,0.7000000000000001,15.4,156.15,0,0,0
2017-11-15 00:00:00,1,0,94.57,0.7000000000000001,16.400000000000002,152.84,0,0,0
2017-11-15 01:00:00,1,0,100.0,0.7000000000000001,16.900000000000002,144.97,0,0,0
2017-11-15 02:00:00,0,0,99.24,0.8,17.2,134.98,0,0,0
2017-11-15 03:00:00,0,0,98.85,0.8,14.6,124.14,0,0,0
2017-11-15 04:00:00,0,0,99.45,0.7000000000000001,11.3,113.08,0,0,0
2017-11-15 05:00:00,0,0,99.85,0.7000000000000001,9.5,102.17,0,0,0
2017-11-15 06:00:00,0,0,99.59,0.7000000000000001,11.7,91.71,0,0,0
2017-11-15 07:00:00,2,0,91.5,0.6000000000000001,18.3,82.04,105,43,446
2017-11-15 08:00:00,3,0,77.8,0.6000000000000001,22.9,73.58,258,68,673
